channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UCxv0cmpYHjbLjiFuF8OoAIg,SUBARU,https://www.youtube.com/@subaru71,11,,29,8868,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,【AI×SNS収益化】 私は本業以外にも収入の柱を作ろうと 情報コンテンツをいくつも試しては失敗し 結果として多くの時間を遠回りしてきました。  現在月収が本業を超え続けています。  このチャンネルでは AIとSNSを使い 遠回りしない収益化、 作業量を減らす運用と効率化 を実践ベースで発信しています。  特別な才能や若さがなくても 時間を無駄にせず前に進みたい！ 遠回りはしたくない！ そんな方には役立つ内容です。  初心者でもできるA
UCNTxclE0N4qsUuirssL_D8w,プログラミングチュートリアル,https://www.youtube.com/@programming_tutorial_youtube,124000,JP,271,7997697,5,"country_jp,japanese_text",accepted,,Udemyのような中身の濃いプログラミング動画を定期的に配信しています。登録すれば無料で全て閲覧することができます。転職やアプリ開発/ウェブサイト開発にお役立てください。  ★扱っているプログラム言語 ・HTML ・CSS ・Javascript ・Python  ★扱っているフレームワークやライブラリ ・React ・Three.js ・Node.js ・Express ・Django  
UCrC-y893_rbSvPa0YE1HaWA,りり_AIとSNS活用,https://www.youtube.com/@eri-j4n,156,,164,131474,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,👇初心者でもできるAI✖️SNS活用術を発信👩‍💻 👇SNS×AI攻略258特典無料🎁 
UCLmrP5kkJVSjFza0cLfIbqg,The ThinkLab by Saurabh,https://www.youtube.com/@thethinklabbysaurabh,397,,1174,221917,1,ai_keywords:AI,rejected,subscriber_out_of_range,"The ThinkLab by Saurabh bridges Artificial Intelligence, academic research, and industry applications. Explore Machine Learning, Deep Learning, Generative AI, Data Science, and research-driven problem solving from theory"
UC_mKdhw-V6CeCM7gTo_Iy7w,Microsoft Community Learning,https://www.youtube.com/@microsoftcommunitylearning,74800,US,4580,10223508,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Subscribe to this channel for technical skilling content provided by Microsoft and community content creators on Copilot experiences, Microsoft 365, Power Platform, Microsoft Viva and more.    This includes weekly webcas"
UC_A-nOlreXsTa31_AwOrHvw,DPN Creative,https://www.youtube.com/@dpncreative,10700,US,522,9587058,1,ai_keywords:AI,rejected,not_japan_ai_enough,🚀 Collaboration & Business Inquiry  Available for: • Tech Review • Collaboration Tools • Sponsorship & Endorsement  Contact: Instagram: @dianpnegara Email: [dianpranatanegara@gmail.com](mailto:dianpranatanegara@gmail.com
UCFHnGwA-qAWpD_ZOhpEj_eQ,Jason Ku,https://www.youtube.com/@jasonku-ai,1990,,11,57530,1,ai_keywords:AI,rejected,not_japan_ai_enough,"AI for everyone - not just engineers  Hi, I'm Jason,  I'm currently a software engineer at Meta where I lead some of the AI Adoption efforts within the company. I've been an engineer for the past 15 years and I'm current"
UC8VfUgUhv-e67F8irt7j9cQ,まほのスマホ相談所,https://www.youtube.com/@まほのスマホ相談所,23800,JP,28,1251079,5,"country_jp,japanese_text",accepted,,スマホが苦手でも、大丈夫。 このチャンネルは 「ちょっとしたことが分からなくて困っている人」を 一人でも減らしたい、そんな思いから始めました。  操作が分からない 設定がややこしい 聞く人がいない そんな時に、ここを開いてもらえたらうれしいです。  まほのスマホ相談所では Androidを中心に、 毎日の生活で役立つ使い方や 知っておくと安心できる設定を ひとつずつ、噛み砕いて紹介しています。  専門用語はできるだけ使いません。 「見な
UCn4dfcINwD3_z41IDFPsFcA,Chris Koerner on The Koerner Office Podcast,https://www.youtube.com/@thekoerneroffice,597000,US,863,50790933,0,,rejected,not_japan_ai_enough,"67% of my viewers don't realize they don't subscribe, please double check, thank you!!  I own 7 businesses and 8 RV parks, and I'm here to enable your shiny object syndrome with:  1. Diving deep on unique business ideas "
UCZHFr7leMH76axFEfPNPM8w,TheIgnitingStudio,https://www.youtube.com/@theignitingstudio,2670,,136,358385,2,ai_keywords:AI/Claude,rejected,not_japan_ai_enough,"🟡 The Igniting Studio is a marketing studio that runs on AI. Content, strategy, client systems, dashboarss, all built with Claude.  ✨️This channel is for two kinds of people: - Business owners who want better marketing w"
UCRhB4Pz0pnqaNbZ7tjoxU2A,EbooklyGoods,https://www.youtube.com/@ebooklygoods,2,,175,4606,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to Ebookly Goods — your destination for powerful digital resources designed to support personal growth, mindset transformation, and practical success strategies.  This channel is dedicated to bringing our ebooks "
UCwdQaUtBYgnFrRZloHRaM-A,Advance Education ,https://www.youtube.com/@advanceeducation-786,1130,IN,133,71063,2,ai_keywords:AI/ChatGPT,rejected,not_japan_ai_enough,"#ExcelInHindi #ChatGPTinExcel #ShakirHussainExcel  Excel + AI = Future Skills! मैं शाकिर हुसैन, आपके लिए लाता हूँ Advance Adduction Centre चैनल – जहाँ आप सीखते हैं Microsoft Excel, VBA Macros, Data Automation और ChatGPT "
UCBhv9zaUWVtNE8J4_t_6JIA,Ramanpal Singh,https://www.youtube.com/@kwebby,5220,US,609,1949317,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hi, I’m Raman, an SEO specialist, web developer, and AI developer with 9+ years of hands-on experience helping brands grow with search, smarter content systems, and fast, high-performing websites.  On this channel, I sha"
UC6biysICWOJ-C3P4Tyeggzg,Low Level,https://www.youtube.com/@lowleveltv,1120000,US,361,133271351,0,,rejected,subscriber_out_of_range,Vuln Researcher w/ 10+ Years in Cybersecurity  
UCEPwiIeSVQMNVKTEDGE8sxQ,みお簡単AI倶楽部,https://www.youtube.com/@mio_ai_club,27,,28,19862,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,＼AIをもっと身近に✨／  ▪️ポンコツ会社員⇨AIで在宅 ▪️月38万▶︎週5休み生活 ▪️仕事・暮らしをラクにするAI活用💻 
UCHkg7qo8gawaUuQFJKiXSGg,Daily AI Roundup,https://www.youtube.com/@ai_roundup,907,,549,297012,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Everything you need to know about Artificial Intelligence, daily, in 1 minute. "
UCO1eeUWKlWIOnkmM53NMh2A,Vivi AIstuffs,https://www.youtube.com/@viviaistuffs,4,,67,5672,1,ai_keywords:AI,rejected,subscriber_out_of_range,"AI-verktyg, workflows och automation för creators och småföretagare.    Jag testar det senaste inom AI så du slipper — och visar exakt vad som faktiskt fungerar.    🎯 Vad du hittar här:   • Praktiska AI-verktyg du kan an"
UCyTG1Z2FdADQqp1bK8vR5KA,ごりニート【ニートがAIで1億稼ぐ】,https://www.youtube.com/@gorineet_neet,288,,134,45125,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,
UCJftEauJOBjhKqfHhLM0cbw,AI音楽部,https://www.youtube.com/@ai音楽部-aimusic,8070,JP,33,437724,7,"country_jp,japanese_text,ai_keywords:AI/生成AI",accepted,,「AIで音楽をもっと身近に」をテーマに、 AI作曲ツール主に（Suno AI）を活用して音楽活動する方を応援するAI音楽部です。   はじめての方へ。  このアカウントでは、 AIを使って音楽やMVを作る方法を紹介しています。 といっても難しいことはやりません。 ・パソコン苦手でもOK ・お金もほとんどかかりません ・遊び感覚で楽しめます 気になる方は リッチメニューの「5分でAI体験」からどうぞ。 https://lin.ee/Nb5
UCIn5CKUlwA721N8gYihDfdg,Mischief Finance,https://www.youtube.com/@mischieffinance,30300,GB,1563,2461287,0,,rejected,not_japan_ai_enough,Don't get REKT! Watch me do it here instead. Contact me at Richie_Mischief on telegram
UCwcH_4eFaCVC1NFOZPJVgEg,AIで副業を効率化_こにし,https://www.youtube.com/@konishi-tech,16200,JP,60,908004,6,"country_jp,japanese_text,ai_keywords:AI",accepted,,🤖✨ AIで副業を効率化！こにしです ✨🤖  忙しい会社員・主婦の方でも、AIツールを使って効率的に副業収入をアップ！ 最新のIT・AIツールの実用的な活用法を分かりやすく解説します。  🎯 こんな方におすすめ： ✅ 副業を始めたいけど時間がない ✅ AIツールの使い方が分からない ✅ 作業効率を劇的に改善したい ✅ 収入の柱を増やしたい  一緒にAI時代の副業マスターになりましょう！ 
UCZsMfwBCUCQztZ_SyRGN87A,Deep Verse,https://www.youtube.com/@deep-verseai,52400,,104,897424,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Deep Verse: Navigate the Future with AI Welcome to Deep Verse, your ultimate guide to thriving in the age of artificial intelligence. Whether you're a student exploring opportunities or a CXO leading transformations, AI "
UCFG9Ux6E6oLVGYIYkR3HMKg,株式会社 DDR8,https://www.youtube.com/@ddr8inc,17,JP,153,46257,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,Your Technology Partner  私たちは、Web制作で直面する技術的な挑戦を解決するための強固なバックボーンを提供します。 最新の技術トレンドに精通し、カスタム開発からインフラ構築まで、幅広いニーズに応えるサポートを実現。 あなたのクリエイティブなビジョンを技術で現実化し、市場での競争力を高めます。 
UC9CcnQInmYgCmWGMgCIUuSw,stockflowlab,https://www.youtube.com/@stockflowlab,0,,3,0,0,,rejected,subscriber_out_of_range,
UC5WkStoq_DJnV2J9rcN1f0A,Augmented U,https://www.youtube.com/@augmentedu,927000,,65,2442848,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Augmented U - Youtube's #1 Enterprise AI Channel  Strategic insights for anyone navigating AI transformation, from business leaders to professionals preparing for what's next. Monthly interviews with AI thought leaders a"
UC80fmmi0eubpeKD_6cXr06A,AIのやさしいつかいかた,https://www.youtube.com/@ずぼろぼ,6,,15,2929,4,"japanese_text,ai_keywords:AI/ChatGPT",rejected,subscriber_out_of_range,AIって便利らしいけど、何から始めればいいの？ このチャンネルでは、ChatGPTなどのAIツールを、専門知識がなくても使えるように、やさしく・具体的に紹介します。 調べもの、文章作成、アイデア出しから、ゲーム・動画制作など、役立つAIの使い方を、初心者向けにわかりやすく解説します。 
UCE6VNZbBc6zpj0zF26pyO2A,あやか⌇海外移住Webデザイナー,https://www.youtube.com/@ayaka_designer,14400,AE,138,802798,3,"japanese_text,ai_keywords:AI",accepted,,AI時代に選ばれるWebクリエイターになる方法を発信しています💻  Webデザイン、AI活用、案件獲得、ポートフォリオ制作、自由な働き方について、 未経験の方にも分かりやすく解説しています。  私自身も、普通の女子大生からWebデザインを学び、大学在学中に独立。 新卒1年目で年収1000万円を達成し、23歳でドバイへ移住しました🌏  「場所や時間に縛られない働き方を叶えたい」 「WebデザインやAIを武器に、自分の力で仕事を作れるように
UCTJmkA2-u7Kyblm5_P6tKdA,Marketing School - Daily Marketing Tips,https://www.youtube.com/@marketingschoolpod,14600,US,2079,2335480,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Your daily source for the most relevant marketing news and insights, brought to you by Neil Patel (Top 10 Marketer by Forbes, founder of NP Digital) and Eric Siu (founder of Single Grain).   In each video, Eric and Neil "
UC4hyDV-bSZr1WdFSGg4T_jw,中小企業診断士セバスTV【制作GSS】,https://www.youtube.com/@greatsebastchannel_shindanshi,236,,146,24690,2,japanese_text,rejected,subscriber_out_of_range,「中小企業診断士セバスTV」は、「中小企業診断士のための情報」をご提供するYouTubeです。 特に事業者支援をする中小企業診断士や、商工会、商工会議所などの経済団体職員に役立つ情報を求めている方に向けたサイトとなります。  また、中小企業診断士というロジカルな視点と、現代哲学を融合したハイブリットで、エモい内容を発信しています。  【人生を豊かに、楽しく、導く】を経営理念に、関わる方たちの幸せ、そして、自分自身をも導く、そんな表現がで
UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,https://www.youtube.com/@ntv_news,3250000,JP,92212,5369894175,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,"日本テレビ報道局が運営する公式チャンネルです。最新ニュースから深掘りニュース、さらにライブ配信など、多彩にお伝えしていきます。  This is the official channel operated by Nippon Television Network Corporation's News Department. It provides a wide variety of news, from the latest news "
